Bain CM360 Report

Date/Time Generated,3/3/26 9:45 PM
Report Time Zone,Europe/London
Account ID,2558272
Date Range,1/1/25 - 2/28/26
MRC Accredited Metrics,"Clicks(Desktop Display, Desktop Rich Media, Desktop Video, In-App Display, In-App Rich Media, In-App Video, Mobile Display, Mobile Rich Media, Mobile Video)",Active View metrics are accredited only when Measurement Source = Measured
"Reporting numbers are finalized after seven days, unless communicated otherwise."

Report Fields
Month,Campaign,Site (CM360),Placement,Placement ID,Impressions,Clicks
2025-06,Bain Global Central Brand Campaign 2025,Nativo Inc.,Nativo_NAM_Audience_NativeArticle3_Energy_AgendaPhase1_InFeedUnit,420316025,605145,1284
2025-06,Bain Global Central Brand Campaign 2025,Nativo Inc.,Nativo_NAM_Audience_NativeArticle3_Energy_AgendaPhase1_InsightsCTA,420315347,0,4
2025-06,Bain Global Central Brand Campaign 2025,The Economist,Economist_APAC_Audience+Contextual_Display_300x600,413951422,4479,4
2025-06,Bain Global Central Brand Campaign 2025,The Economist,Economist_APAC_Audience+Contextual_Display_AI_CompetitiveAdvantage_Interscroller,422642058,11308,57
2025-06,Bain Global Central Brand Campaign 2025,The Economist,Economist_APAC_Audience+Contextual_Display_AI_CompetitiveAdvantage_ResponsiveBillboard,422302094,10121,9
2025-06,Bain Global Central Brand Campaign 2025,The Economist,Economist_APAC_Audience_Display_300x600,413951434,22005,14
2025-06,Bain Global Central Brand Campaign 2025,The Economist,Economist_APAC_Audience_Display_AI_CompetitiveAdvantage_Interscroller,422640621,23850,114
2025-06,Bain Global Central Brand Campaign 2025,The Economist,Economist_APAC_Audience_Display_AI_CompetitiveAdvantage_ResponsiveBillboard,422304593,18770,19
2025-06,Bain Global Central Brand Campaign 2025,The Economist,Economist_APAC_Subscribers_Display_300x250,413951419,11435,32
2025-06,Bain Global Central Brand Campaign 2025,The Economist,Economist_APAC_Subscribers_Display_300x600,413951416,39960,13
2025-06,Bain Global Central Brand Campaign 2025,The Economist,Economist_APAC_Subscribers_Display_AI_CompetitiveAdvantage_AppInterscroller,422198077,3497,8
2025-06,Bain Global Central Brand Campaign 2025,The Economist,Economist_APAC_Subscribers_Display_AI_CompetitiveAdvantage_Interscroller,422642190,44146,176
2025-06,Bain Global Central Brand Campaign 2025,The Economist,Economist_APAC_Subscribers_Display_AI_CompetitiveAdvantage_ResponsiveBillboard,422302163,45364,41
2025-06,Bain Global Central Brand Campaign 2025,The Economist,Economist_CA_Audience+Contextual_Display_300x600,413951368,2146,1
2025-06,Bain Global Central Brand Campaign 2025,The Economist,Economist_CA_Audience+Contextual_Display_AI_CompetitiveAdvantage_Interscroller,422112013,5908,22
2025-06,Bain Global Central Brand Campaign 2025,The Economist,Economist_CA_Audience+Contextual_Display_AI_CompetitiveAdvantage_ResponsiveBillboard,422634993,4759,5
2025-06,Bain Global Central Brand Campaign 2025,The Economist,Economist_CA_Audience_Display_300x600,413951374,6081,2
2025-06,Bain Global Central Brand Campaign 2025,The Economist,Economist_CA_Audience_Display_AI_CompetitiveAdvantage_Interscroller,422292881,11884,47
2025-06,Bain Global Central Brand Campaign 2025,The Economist,Economist_CA_Audience_Display_AI_CompetitiveAdvantage_ResponsiveBillboard,422605167,7981,8
2025-06,Bain Global Central Brand Campaign 2025,The Economist,Economist_CA_Subscribers_Display_300x250,413951365,6236,30
2025-06,Bain Global Central Brand Campaign 2025,The Economist,Economist_CA_Subscribers_Display_300x600,413951362,13484,3
2025-06,Bain Global Central Brand Campaign 2025,The Economist,Economist_CA_Subscribers_Display_AI_CompetitiveAdvantage_AppInterscroller,422197408,9580,17
2025-06,Bain Global Central Brand Campaign 2025,The Economist,Economist_CA_Subscribers_Display_AI_CompetitiveAdvantage_Interscroller,422103523,16077,58
2025-06,Bain Global Central Brand Campaign 2025,The Economist,Economist_CA_Subscribers_Display_AI_CompetitiveAdvantage_ResponsiveBillboard,422103409,15585,12
2025-06,Bain Global Central Brand Campaign 2025,The Economist,Economist_EMEATier1_Audience+Contextual_Display_300x600,414103421,15298,9
2025-06,Bain Global Central Brand Campaign 2025,The Economist,Economist_EMEATier1_Audience+Contextual_Display_AI_CompetitiveAdvantage_Interscroller,422108251,15249,51
2025-06,Bain Global Central Brand Campaign 2025,The Economist,Economist_EMEATier1_Audience+Contextual_Display_AI_CompetitiveAdvantage_ResponsiveBillboard,422108191,16178,12
2025-06,Bain Global Central Brand Campaign 2025,The Economist,Economist_EMEATier1_Audience_Display_300x600,413951356,25923,10
2025-06,Bain Global Central Brand Campaign 2025,The Economist,Economist_EMEATier1_Audience_Display_AI_CompetitiveAdvantage_Interscroller,422640462,21797,71
2025-06,Bain Global Central Brand Campaign 2025,The Economist,Economist_EMEATier1_Audience_Display_AI_CompetitiveAdvantage_ResponsiveBillboard,422106322,26682,32
2025-06,Bain Global Central Brand Campaign 2025,The Economist,Economist_EMEATier1_Subscribers_Display_300x250,414103415,26206,91
2025-06,Bain Global Central Brand Campaign 2025,The Economist,Economist_EMEATier1_Subscribers_Display_300x600,413951437,48430,19
2025-06,Bain Global Central Brand Campaign 2025,The Economist,Economist_EMEATier1_Subscribers_Display_AI_CompetitiveAdvantage_AppInterscroller,422736894,11285,37
2025-06,Bain Global Central Brand Campaign 2025,The Economist,Economist_EMEATier1_Subscribers_Display_AI_CompetitiveAdvantage_Interscroller,422302160,54400,188
2025-06,Bain Global Central Brand Campaign 2025,The Economist,Economist_EMEATier1_Subscribers_Display_AI_CompetitiveAdvantage_ResponsiveBillboard,422108620,61103,41
2025-06,Bain Global Central Brand Campaign 2025,The Economist,Economist_EMEATier2_Audience+Contextual_Display_300x600,413951443,3460,2
2025-06,Bain Global Central Brand Campaign 2025,The Economist,Economist_EMEATier2_Audience+Contextual_Display_AI_CompetitiveAdvantage_Interscroller,422109424,6213,24
2025-06,Bain Global Central Brand Campaign 2025,The Economist,Economist_EMEATier2_Audience+Contextual_Display_AI_CompetitiveAdvantage_ResponsiveBillboard,422108548,5853,5
2025-06,Bain Global Central Brand Campaign 2025,The Economist,Economist_EMEATier2_Audience_Display_300x600,413951350,9424,4
2025-06,Bain Global Central Brand Campaign 2025,The Economist,Economist_EMEATier2_Audience_Display_AI_CompetitiveAdvantage_Interscroller,422301074,13344,53
2025-06,Bain Global Central Brand Campaign 2025,The Economist,Economist_EMEATier2_Audience_Display_AI_CompetitiveAdvantage_ResponsiveBillboard,422296850,10977,8
2025-06,Bain Global Central Brand Campaign 2025,The Economist,Economist_EMEATier2_Subscribers_Display_300x250,413951431,12269,38
2025-06,Bain Global Central Brand Campaign 2025,The Economist,Economist_EMEATier2_Subscribers_Display_300x600,413951446,21051,7
2025-06,Bain Global Central Brand Campaign 2025,The Economist,Economist_EMEATier2_Subscribers_Display_AI_CompetitiveAdvantage_AppInterscroller,422391008,13201,17
2025-06,Bain Global Central Brand Campaign 2025,The Economist,Economist_EMEATier2_Subscribers_Display_AI_CompetitiveAdvantage_Interscroller,422109598,15408,39
2025-06,Bain Global Central Brand Campaign 2025,The Economist,Economist_EMEATier2_Subscribers_Display_AI_CompetitiveAdvantage_ResponsiveBillboard,422108266,21514,17
2025-06,Bain Global Central Brand Campaign 2025,The Economist,Economist_EMEATier2_Subscribers_Display_Macro_SeizeV2_Interscroller,417680206,1,0
2025-06,Bain Global Central Brand Campaign 2025,The Economist,Economist_LATAM_Audience+Contextual_Display_300x600,413951404,1007,0
2025-06,Bain Global Central Brand Campaign 2025,The Economist,Economist_LATAM_Audience+Contextual_Display_AI_CompetitiveAdvantage_Interscroller,422301311,2899,16
2025-06,Bain Global Central Brand Campaign 2025,The Economist,Economist_LATAM_Audience+Contextual_Display_AI_CompetitiveAdvantage_ResponsiveBillboard,422109355,2609,9
2025-06,Bain Global Central Brand Campaign 2025,The Economist,Economist_LATAM_Audience_Display_300x600,413951410,3608,2
2025-06,Bain Global Central Brand Campaign 2025,The Economist,Economist_LATAM_Audience_Display_AI_CompetitiveAdvantage_Interscroller,422640618,5505,27
2025-06,Bain Global Central Brand Campaign 2025,The Economist,Economist_LATAM_Audience_Display_AI_CompetitiveAdvantage_ResponsiveBillboard,422109790,4439,4
2025-06,Bain Global Central Brand Campaign 2025,The Economist,Economist_LATAM_Subscribers_Display_300x250,413951401,3248,24
2025-06,Bain Global Central Brand Campaign 2025,The Economist,Economist_LATAM_Subscribers_Display_300x600,413951398,7376,3
2025-06,Bain Global Central Brand Campaign 2025,The Economist,Economist_LATAM_Subscribers_Display_AI_CompetitiveAdvantage_AppInterscroller,422736972,4652,13
2025-06,Bain Global Central Brand Campaign 2025,The Economist,Economist_LATAM_Subscribers_Display_AI_CompetitiveAdvantage_Interscroller,422302316,7559,39
2025-06,Bain Global Central Brand Campaign 2025,The Economist,Economist_LATAM_Subscribers_Display_AI_CompetitiveAdvantage_ResponsiveBillboard,422108632,7301,9
2025-06,Bain Global Central Brand Campaign 2025,The Economist,Economist_LATAM_Subscribers_Display_Macro_SeizeV2_ResponsiveBillboard,417917708,0,1
2025-06,Bain Global Central Brand Campaign 2025,The Economist,Economist_US_Audience+Contextual_Display_300x600,413951386,5970,2
2025-06,Bain Global Central Brand Campaign 2025,The Economist,Economist_US_Audience+Contextual_Display_AI_CompetitiveAdvantage_Interscroller,422548677,10236,36
2025-06,Bain Global Central Brand Campaign 2025,The Economist,Economist_US_Audience+Contextual_Display_AI_CompetitiveAdvantage_ResponsiveBillboard,422543190,10375,7
2025-06,Bain Global Central Brand Campaign 2025,The Economist,Economist_US_Audience_Display_300x600,413951392,10656,0
2025-06,Bain Global Central Brand Campaign 2025,The Economist,Economist_US_Audience_Display_AI_CompetitiveAdvantage_Interscroller,422543958,11645,40
2025-06,Bain Global Central Brand Campaign 2025,The Economist,Economist_US_Audience_Display_AI_CompetitiveAdvantage_ResponsiveBillboard,422545050,14674,22
2025-06,Bain Global Central Brand Campaign 2025,The Economist,Economist_US_Subscribers_Display_300x250,413951383,16900,74
2025-06,Bain Global Central Brand Campaign 2025,The Economist,Economist_US_Subscribers_Display_300x600,413951380,33115,8
2025-06,Bain Global Central Brand Campaign 2025,The Economist,Economist_US_Subscribers_Display_AI_CompetitiveAdvantage_AppInterscroller,422195995,55751,101
2025-06,Bain Global Central Brand Campaign 2025,The Economist,Economist_US_Subscribers_Display_AI_CompetitiveAdvantage_Interscroller,422548746,29310,124
2025-06,Bain Global Central Brand Campaign 2025,The Economist,Economist_US_Subscribers_Display_AI_CompetitiveAdvantage_ResponsiveBillboard,422010397,31270,41
2025-06,Bain Global Central Brand Campaign 2025,The Economist,Economist_US_Subscribers_Display_Macro_SeizeV2_ResponsiveBillboard,417899351,0,1
2025-06,Bain Global Central Brand Campaign 2025,WSJ,WSJ_Global_CustomABM+Contextual_Display_Macro_TariffActions_FolioRiver,424379229,0,1
2025-06,Bain Global Central Brand Campaign 2025,WSJ,WSJ_Global_Subscribers_Display_300x250,413954578,21469,23
2025-06,Bain Global Central Brand Campaign 2025,WSJ,WSJ_Global_Subscribers_Display_300x600,413954575,1,1
2025-06,Bain Global Central Brand Campaign 2025,WSJ,WSJ_Global_Subscribers_Display_970x250,413954569,1,1
2025-06,Bain Global Central Brand Campaign 2025,WSJ,WSJ_Global_Subscribers_Display_AI_CEOActions_FolioRiver,422495154,19025,37
2025-06,Bain Global Central Brand Campaign 2025,WSJ,WSJ_Global_Subscribers_Display_AI_TransformBusiness_BuyoutCustomHero,422155016,12207,20
2025-06,Bain Global Central Brand Campaign 2025,WSJ,WSJ_Global_Subscribers_Display_Buyout300x250,423030348,5104,2
2025-06,Bain Global Central Brand Campaign 2025,WSJ,WSJ_Global_Subscribers_Display_Buyout300x600,422474275,7621,4
2025-06,Bain Global Central Brand Campaign 2025,WSJ,WSJ_Global_Subscribers_Display_BuyoutRight300x600,423282609,1278,3
2025-06,Bain Global Central Brand Campaign 2025,WSJ,WSJ_Global_Subscribers_Display_Macro_TariffActions_FolioRiver,423999308,0,1
2025-06,Bain Global Central Brand Campaign 2025,WSJ,WSJ_Global_Subscribers_Display_WinwithAI_CompetitiveAdvantage_FolioStandard,420223376,87,0
2025-06,Bain Global Central Brand Campaign 2025,WSJ,WSJ_NAM_CustomABM+Contextual_Display_300x250,413954632,35302,21
2025-06,Bain Global Central Brand Campaign 2025,WSJ,WSJ_NAM_CustomABM+Contextual_Display_300x600,413954626,23050,16
2025-06,Bain Global Central Brand Campaign 2025,WSJ,WSJ_NAM_CustomABM+Contexual_Display_970x250,413954620,21000,6
2025-06,Bain Global Central Brand Campaign 2025,WSJ,WSJ_NAM_CustomABM_Display_AI_CEOActions_FolioRiver,422155505,26486,24
2025-06,Bain Global Central Brand Campaign 2025,WSJ,WSJ_NAM_CustomABM_Display_Macro_TariffActions_FolioRiver,424380522,0,1
2025-06,Bain Global Central Brand Campaign 2025,WSJ,WSJ_NAM_Subscribers_Display_300x250,413954596,292756,216
2025-06,Bain Global Central Brand Campaign 2025,WSJ,WSJ_NAM_Subscribers_Display_300x600,413954590,1,1
2025-06,Bain Global Central Brand Campaign 2025,WSJ,WSJ_NAM_Subscribers_Display_970x250,413954584,1,1
2025-06,Bain Global Central Brand Campaign 2025,WSJ,WSJ_NAM_Subscribers_Display_AI_CEOActions_FolioRiver,421967254,292129,642
2025-06,Bain Global Central Brand Campaign 2025,WSJ,WSJ_NAM_Subscribers_Display_Macro_TariffActions_FolioRiver,424381092,1,2
2025-06,Bain Global Central Brand Campaign 2025,WSJ,WSJ_NAM_Subscribers_Display_WinwithAI_CompetitiveAdvantage_FolioStandard,420220118,1912,3
2025-07,Bain Global Central Brand Campaign 2025,FT,FT_APAC_Audience+Contextual_Display_300x250,413957359,50124,86
2025-07,Bain Global Central Brand Campaign 2025,FT,FT_APAC_Audience+Contextual_Display_300x600,413957356,14336,20
2025-07,Bain Global Central Brand Campaign 2025,FT,FT_APAC_Contextual_Display_300x250,413957350,21,0
2025-07,Bain Global Central Brand Campaign 2025,FT,FT_APAC_Contextual_Display_300x600,413954647,3,0
2025-07,Bain Global Central Brand Campaign 2025,FT,FT_APAC_Contextual_Display_970x250,413954644,4,0
2025-07,Bain Global Central Brand Campaign 2025,FT,FT_APAC_CustomABM+Contextual_Display_970x250,413957353,4002,10
2025-07,Bain Global Central Brand Campaign 2025,FT,FT_APAC_Subcribers_Display_300x250,413954641,45045,64
2025-07,Bain Global Central Brand Campaign 2025,FT,FT_APAC_Subcribers_Display_300x600,413954638,21018,15
2025-07,Bain Global Central Brand Campaign 2025,FT,FT_APAC_Subscribers_Display_970x250,413954635,21148,50
2025-07,Bain Global Central Brand Campaign 2025,FT,FT_EMEATier1_Audience+Contextual_Display_300x250,413957386,90447,166
2025-07,Bain Global Central Brand Campaign 2025,FT,FT_EMEATier1_Audience+Contextual_Display_300x600,413957383,10887,12
2025-07,Bain Global Central Brand Campaign 2025,FT,FT_EMEATier1_Contextual_Display_300x250,413957377,1843,4
2025-07,Bain Global Central Brand Campaign 2025,FT,FT_EMEATier1_Contextual_Display_300x600,413957374,89,0
2025-07,Bain Global Central Brand Campaign 2025,FT,FT_EMEATier1_Contextual_Display_970x250,413957371,86,0
2025-07,Bain Global Central Brand Campaign 2025,FT,FT_EMEATier1_CustomABM+Contextual_Display_970x250,413957380,4654,4
2025-07,Bain Global Central Brand Campaign 2025,FT,FT_EMEATier1_Subcribers_Display_300x250,413957368,111984,177
2025-07,Bain Global Central Brand Campaign 2025,FT,FT_EMEATier1_Subcribers_Display_300x600,413957365,13829,41
2025-07,Bain Global Central Brand Campaign 2025,FT,FT_EMEATier1_Subscribers_Display_970x250,413957362,18598,101
2025-07,Bain Global Central Brand Campaign 2025,FT,FT_EMEATier2_Audience+Contextual_Display_300x250,415807141,41362,66
2025-07,Bain Global Central Brand Campaign 2025,FT,FT_EMEATier2_Audience+Contextual_Display_300x600,416006741,4437,2
2025-07,Bain Global Central Brand Campaign 2025,FT,FT_EMEATier2_Contextual_Display_300x250,416006534,892,2
2025-07,Bain Global Central Brand Campaign 2025,FT,FT_EMEATier2_Contextual_Display_300x600,415806418,47,0
2025-07,Bain Global Central Brand Campaign 2025,FT,FT_EMEATier2_Contextual_Display_970x250,416006618,44,0
2025-07,Bain Global Central Brand Campaign 2025,FT,FT_EMEATier2_CustomABM+Contextual_Display_970x250,416326329,1874,3
2025-07,Bain Global Central Brand Campaign 2025,FT,FT_EMEATier2_Subcribers_Display_300x250,416327493,43925,69
2025-07,Bain Global Central Brand Campaign 2025,FT,FT_EMEATier2_Subcribers_Display_300x600,416007914,5659,16
2025-07,Bain Global Central Brand Campaign 2025,FT,FT_EMEATier2_Subscribers_Display_970x250,416007944,7233,19
2025-07,Bain Global Central Brand Campaign 2025,FT,FT_LATAM_Audience+Contextual_Display_300x250,413954629,13326,24
2025-07,Bain Global Central Brand Campaign 2025,FT,FT_LATAM_Audience+Contextual_Display_300x600,413954623,2694,2
2025-07,Bain Global Central Brand Campaign 2025,FT,FT_LATAM_CustomABM+Contextual_Display_970x250,413954617,1015,0
2025-07,Bain Global Central Brand Campaign 2025,FT,FT_LATAM_Subcribers_Display_300x250,413954593,15077,32
2025-07,Bain Global Central Brand Campaign 2025,FT,FT_LATAM_Subcribers_Display_300x600,413954587,2607,7
2025-07,Bain Global Central Brand Campaign 2025,FT,FT_LATAM_Subscribers_Display_970x250,413954581,3358,10
2025-07,Bain Global Central Brand Campaign 2025,FT,FT_NAM_Audience+Contextual_Display_300x250,413948833,100411,166
2025-07,Bain Global Central Brand Campaign 2025,FT,FT_NAM_Audience+Contextual_Display_300x600,413957410,14727,23
2025-07,Bain Global Central Brand Campaign 2025,FT,FT_NAM_Contextual_Display_300x250,413957404,940,1
2025-07,Bain Global Central Brand Campaign 2025,FT,FT_NAM_Contextual_Display_300x600,413957401,131,0
2025-07,Bain Global Central Brand Campaign 2025,FT,FT_NAM_Contextual_Display_970x250,413957398,126,0
2025-07,Bain Global Central Brand Campaign 2025,FT,FT_NAM_CustomABM+Contextual_Display_970x250,413957407,6590,4
2025-07,Bain Global Central Brand Campaign 2025,FT,FT_NAM_Subcribers_Display_300x250,413957395,101622,150
2025-07,Bain Global Central Brand Campaign 2025,FT,FT_NAM_Subcribers_Display_300x600,413957392,17675,77
2025-07,Bain Global Central Brand Campaign 2025,FT,FT_NAM_Subscribers_Display_970x250,413957389,41856,163
2025-07,Bain Global Central Brand Campaign 2025,Mobkoi,Mobkoi_APAC_Audience_Display_AI & Macro_Subtheme_Interscroller,423503116,637706,3262
2025-07,Bain Global Central Brand Campaign 2025,Mobkoi,Mobkoi_APAC_Contextual_Display_AI & Macro_Subtheme_Interscroller,423664742,639935,3872
2025-07,Bain Global Central Brand Campaign 2025,Mobkoi,Mobkoi_Behavioural_Interscroller_Burst 1 - EMEA (Tier 1),423667052,600414,4898
2025-07,Bain Global Central Brand Campaign 2025,Mobkoi,Mobkoi_EMEATier1_Contextual_Display_AI & Macro_Subtheme_Interscroller,423667064,446853,3356
2025-07,Bain Global Central Brand Campaign 2025,Mobkoi,Mobkoi_EMEATier2_Audience_Display_AI & Macro_Subtheme_Interscroller,423503113,131727,1006
2025-07,Bain Global Central Brand Campaign 2025,Mobkoi,Mobkoi_EMEATier2_Contextual_Display_AI & Macro_Subtheme_Interscroller,424053375,180800,1667
2025-07,Bain Global Central Brand Campaign 2025,Nativo Inc.,Nativo_Global_Audience_AVDisplay1_300x250,420443291,1,0
2025-07,Bain Global Central Brand Campaign 2025,Nativo Inc.,Nativo_Global_Audience_AVDisplay1_300x600,420455648,1,0
2025-07,Bain Global Central Brand Campaign 2025,Nativo Inc.,Nativo_Global_Audience_AVDisplay1_728x90,420202225,2,0
2025-07,Bain Global Central Brand Campaign 2025,Nativo Inc.,Nativo_Global_Audience_AVDisplay2_300x250,420213283,5,0
2025-07,Bain Global Central Brand Campaign 2025,Nativo Inc.,Nativo_Global_Audience_AVDisplay2_300x600,420455588,5,1
